2023-05-02 15:19:59,1683055200,18.9,29.9,97300,1.00,1.00,2.00,2.00,,
2023-05-02 15:24:40,1683055480,19.1,29.6,97300,1.00,2.00,3.00,3.00,,
2023-05-02 15:29:40,1683055780,19.5,29.4,97300,1.00,2.00,4.00,4.00,,
2023-05-02 15:34:40,1683056081,20.1,29.4,97300,1.00,2.00,4.00,5.00,0.00995,0
2023-05-02 15:39:40,1683056381,21.1,28.8,97300,1.00,2.00,4.00,5.00,0.00995,0
2023-05-02 15:44:59,1683056700,22.1,27.9,97300,1.00,4.00,7.00,8.00,0.0149,0
2023-05-02 15:49:57,1683056998,23.8,26.8,97300,2.00,6.00,10.0,12.0,0.0310,0
2023-05-02 15:54:55,1683057295,25.6,25.0,97300,1.00,5.00,8.00,10.0,0.0445,0
2023-05-02 15:59:51,1683057592,26.8,23.2,97300,1.00,6.00,10.0,12.0,0.0315,0
2023-05-02 16:04:48,1683057889,27.2,22.1,97300,1.00,2.00,4.00,4.00,0.0202,0
2023-05-02 16:09:46,1683058186,26.3,22.3,97300,1.00,3.00,5.00,7.00,0.0202,0
2023-05-02 16:14:43,1683058483,26.1,22.8,97300,1.00,4.00,7.00,8.00,0.0129,0
2023-05-02 16:19:40,1683058780,26.5,22.3,97300,1.00,5.00,9.00,10.0,0.0156,0
2023-05-02 16:24:57,1683059097,26.8,22.1,97300,1.00,2.00,4.00,4.00,0.0167,0
2023-05-02 16:29:53,1683059394,27.6,21.5,97300,2.00,4.00,6.00,6.00,0.0148,0
2023-05-02 16:34:49,1683059690,28.4,20.7,97300,1.00,4.00,7.00,8.00,0.0161,0
2023-05-02 16:39:45,1683059986,28.9,20.2,97300,1.00,2.00,4.00,4.00,0.0161,0
2023-05-02 16:44:41,1683060281,29.4,19.6,97300,1.00,6.00,10.0,12.0,0.0182,0
2023-05-02 16:49:56,1683060597,29.2,19.2,97300,1.00,2.00,3.00,4.00,0.0155,0
2023-05-02 16:54:53,1683060893,27.7,19.6,97300,2.00,5.00,8.00,10.0,0.0184,0
2023-05-02 16:59:50,1683061190,26.1,20.7,97300,1.00,6.00,11.0,13.0,0.0523,0
2023-05-02 17:04:48,1683061488,25.3,21.7,97300,1.00,4.00,7.00,9.00,0.0475,0
2023-05-02 17:09:46,1683061786,25.1,22.4,97300,1.00,3.00,5.00,6.00,0.0440,0
2023-05-02 17:14:43,1683062084,25.2,22.4,97300,1.00,4.00,7.00,8.00,0.0137,0
2023-05-02 17:19:41,1683062382,25.1,22.2,97300,3.00,4.00,5.00,6.00,0.0124,0
2023-05-02 17:24:40,1683062680,24.4,22.2,97300,2.00,2.00,3.00,3.00,0.0126,0
2023-05-02 17:29:59,1683062999,23.2,23.0,97300,2.00,3.00,6.00,7.00,0.0126,0
2023-05-02 17:34:58,1683063298,22.8,23.9,97300,1.00,4.00,6.00,7.00,0.0111,0
2023-05-02 17:39:57,1683063597,22.6,24.2,97300,2.00,5.00,7.00,8.00,0.0110,0
2023-05-02 17:44:56,1683063897,22.8,24.5,97300,2.00,5.00,7.00,8.00,0.0135,0
2023-05-02 17:49:56,1683064196,22.2,24.2,97367,1.00,3.00,4.00,5.00,0.0135,0
2023-05-02 17:54:56,1683064496,21.2,24.9,97400,1.00,3.00,6.00,7.00,0.0112,0
2023-05-02 17:59:56,1683064797,20.4,25.6,97400,1.00,7.00,11.0,14.0,0.0209,0
2023-05-02 18:04:57,1683065098,19.7,26.1,97400,1.00,3.00,5.00,5.00,0.0238,0
2023-05-02 18:09:59,1683065399,19.1,26.8,97400,1.00,3.00,5.00,5.00,0.0209,0
2023-05-02 18:14:40,1683065681,18.6,27.3,97400,1.00,2.00,4.00,4.00,0.00995,0
2023-05-02 18:19:42,1683065982,18.3,28.0,97400,1.00,3.00,5.00,5.00,0.0126,0
2023-05-02 18:24:44,1683066284,18.1,29.3,97400,1.00,3.00,6.00,7.00,0.0107,0
2023-05-02 18:29:46,1683066587,17.8,29.4,97400,1.00,3.00,5.00,6.00,0.0120,0
2023-05-02 18:34:48,1683066889,17.6,29.6,97400,1.00,2.00,4.00,4.00,0.0120,0
2023-05-02 18:39:51,1683067191,17.5,30.1,97400,1.00,2.00,4.00,4.00,0.0122,0
2023-05-02 18:44:53,1683067494,17.3,30.3,97400,1.00,4.00,7.00,9.00,0.0101,0
2023-05-02 18:49:56,1683067796,17.2,30.1,97400,2.00,4.00,6.00,7.00,0.0186,0
2023-05-02 18:54:58,1683068098,17.0,30.4,97400,2.00,2.00,4.00,5.00,0.0184,0
2023-05-02 18:59:40,1683068381,16.9,30.6,97400,1.00,5.00,8.00,10.0,0.0184,0
2023-05-02 19:04:43,1683068684,16.8,30.7,97400,1.00,3.00,5.00,6.00,0.0119,0
2023-05-02 19:09:46,1683068986,16.8,30.8,97400,1e-7,2.00,4.00,4.00,0.0102,0
2023-05-02 19:14:49,1683069289,16.7,30.9,97440,1.00,1.00,2.00,2.00,0.0126,0
2023-05-02 19:19:51,1683069592,16.7,30.9,97500,1.00,2.00,4.00,4.00,0.0115,0
2023-05-02 19:24:54,1683069894,16.5,30.9,97500,1.00,2.00,4.00,4.00,0.00995,0
2023-05-02 19:29:57,1683070197,16.4,31.1,97500,1.00,2.00,4.00,4.00,0.00995,0
2023-05-02 19:34:40,1683070480,16.3,31.7,97500,2.00,4.00,6.00,7.00,0.00995,0
2023-05-02 19:39:43,1683070783,16.2,31.8,97500,1.00,2.00,4.00,4.00,0.0103,0
2023-05-02 19:44:46,1683071086,16.0,32.0,97500,2.00,5.00,8.00,9.00,0.0112,0
2023-05-02 19:49:49,1683071389,15.9,32.0,97500,1.00,4.00,8.00,9.00,0.0206,0
2023-05-02 19:54:52,1683071693,15.8,32.1,97500,1.00,2.00,4.00,4.00,0.0398,0
2023-05-02 19:59:56,1683071996,15.7,32.6,97500,1.00,2.00,4.00,4.00,0.0357,0
2023-05-02 20:04:59,1683072300,15.6,32.8,97500,1.00,3.00,6.00,7.00,0.0140,0
2023-05-02 20:09:43,1683072583,15.5,33.5,97500,2.00,5.00,9.00,11.0,0.0323,0
2023-05-02 20:14:46,1683072887,15.4,33.7,97500,1.00,4.00,7.00,8.00,0.0492,0
2023-05-02 20:19:50,1683073190,15.3,33.8,97500,1.00,2.00,3.00,4.00,0.0337,0
2023-05-02 20:24:53,1683073494,15.2,34.2,97500,2.00,3.00,6.00,7.00,0.0232,0
2023-05-02 20:29:57,1683073797,15.2,33.8,97500,1.00,4.00,7.00,8.00,0.0111,0
2023-05-02 20:34:40,1683074081,15.1,34.5,97514,2.00,6.00,9.00,10.0,0.0152,0
2023-05-02 20:39:44,1683074384,15.1,34.6,97600,1.00,3.00,4.00,5.00,0.0169,0
2023-05-02 20:44:47,1683074688,15.0,35.0,97600,1.00,3.00,6.00,7.00,0.0169,0
2023-05-02 20:49:51,1683074992,15.0,35.2,97600,1.00,2.00,4.00,4.00,0.0138,0
2023-05-02 20:54:55,1683075295,14.9,35.9,97600,1.00,2.00,4.00,5.00,0.0122,0
2023-05-02 20:59:58,1683075599,14.9,35.7,97600,1.00,2.00,4.00,4.00,0.0101,0
2023-05-02 21:04:42,1683075882,14.8,35.6,97600,2.00,7.00,12.0,14.0,0.0152,0
2023-05-02 21:09:46,1683076186,14.7,35.6,97600,1.00,1.00,3.00,3.00,0.0185,0
2023-05-02 21:14:50,1683076490,14.7,35.5,97600,3.00,10.0,17.0,20.0,0.0276,0
2023-05-02 21:19:53,1683076794,14.6,35.4,97600,1.00,3.00,6.00,7.00,0.0365,0
2023-05-02 21:24:57,1683077098,14.6,35.7,97600,2.00,9.00,15.0,18.0,0.0365,0
2023-05-02 21:29:41,1683077381,14.5,36.2,97600,1.00,2.00,4.00,5.00,0.0191,0
2023-05-02 21:34:45,1683077685,14.5,36.1,97600,1.00,2.00,3.00,3.00,0.0215,0
2023-05-02 21:39:49,1683077989,14.4,36.1,97600,1e-7,2.00,4.00,5.00,0.0240,0
2023-05-02 21:44:53,1683078293,14.4,36.6,97600,1.00,4.00,5.00,6.00,0.0117,0
2023-05-02 21:49:57,1683078597,14.3,36.9,97600,1.00,2.00,4.00,5.00,0.0114,0
2023-05-02 21:54:41,1683078881,14.3,36.8,97600,2.00,5.00,8.00,9.00,0.0118,0
2023-05-02 21:59:45,1683079185,14.3,37.7,97600,1e-7,2.00,4.00,4.00,0.0184,0
2023-05-02 22:04:49,1683079489,14.2,37.6,97600,1e-7,2.00,4.00,5.00,0.0184,0
2023-05-02 22:09:53,1683079794,14.1,38.2,97600,1.00,2.00,3.00,3.00,0.0105,0
2023-05-02 22:14:57,1683080098,14.0,38.6,97600,1.00,3.00,5.00,7.00,0.0106,0
2023-05-02 22:19:41,1683080382,14.0,38.8,97600,1.00,3.00,5.00,5.00,0.0125,0
2023-05-02 22:24:46,1683080686,13.9,39.0,97600,1.00,2.00,4.00,5.00,0.0173,0
2023-05-02 22:29:50,1683080991,13.9,39.0,97600,1.00,4.00,7.00,8.00,0.0155,0
2023-05-02 22:34:54,1683081295,13.8,39.3,97600,1.00,2.00,4.00,4.00,0.0107,0
2023-05-02 22:39:59,1683081599,13.8,39.1,97600,2.00,7.00,12.0,14.0,0.0177,0
2023-05-02 22:44:43,1683081883,13.8,39.1,97600,1e-7,2.00,4.00,4.00,0.0250,0
2023-05-02 22:49:47,1683082188,13.8,39.1,97600,1.00,4.00,7.00,9.00,0.0226,0
2023-05-02 22:54:52,1683082492,13.8,39.1,97600,1e-7,2.00,4.00,5.00,0.0171,0
2023-05-02 22:59:56,1683082797,13.8,39.3,97600,1e-7,2.00,4.00,5.00,0.0159,0
2023-05-02 23:04:40,1683083081,13.7,39.7,97600,1.00,4.00,7.00,8.00,0.00996,0
2023-05-02 23:09:44,1683083385,13.7,40.5,97600,1.00,4.00,7.00,9.00,0.0111,0
2023-05-02 23:14:49,1683083689,13.7,41.4,97600,1.00,7.00,11.0,14.0,0.0164,0
2023-05-02 23:19:52,1683083993,13.6,41.2,97600,1.00,2.00,4.00,4.00,0.0237,0
2023-05-02 23:24:57,1683084297,13.5,41.0,97600,1.00,1.00,3.00,3.00,0.0277,0
2023-05-02 23:29:41,1683084581,13.4,40.5,97600,1.00,2.00,4.00,5.00,0.0204,0
2023-05-02 23:34:45,1683084886,13.4,40.4,97600,1.00,3.00,4.00,5.00,0.0105,0
2023-05-02 23:39:49,1683085190,13.3,40.4,97633,1.00,4.00,6.00,7.00,0.0107,0
2023-05-02 23:44:54,1683085495,13.2,40.7,97687,2.00,4.00,7.00,9.00,0.0136,0
2023-05-02 23:49:59,1683085799,13.1,40.5,97700,1.00,4.00,7.00,9.00,0.0209,0
2023-05-02 23:54:43,1683086084,13.0,41.1,97700,1.00,2.00,4.00,5.00,0.0195,0
2023-05-02 23:59:48,1683086388,12.9,41.0,97700,2.00,4.00,7.00,8.00,0.0363,0
2023-05-03 00:04:53,1683086693,12.9,40.7,97700,1.00,3.00,6.00,7.00,0.0300,0
