2023-05-03 14:39:54,1683139195,24.8,16.6,98000,1e-7,1e-7,1e-7,1e-7,,
2023-05-03 14:44:56,1683139497,23.2,17.0,98000,1.00,3.00,5.00,6.00,,
2023-05-03 14:49:58,1683139799,20.9,18.3,98000,1e-7,2.00,4.00,5.00,,
2023-05-03 14:54:41,1683140081,18.9,20.0,98000,1e-7,2.00,4.00,4.00,0.00995,0
2023-05-03 14:57:42,1683140263,17.7,21.4,98000,1e-7,3.00,5.00,6.00,0.0101,0
2023-05-03 16:09:44,1683144584,14.7,28.2,98100,1.00,2.00,4.00,4.00,,
2023-05-03 16:14:52,1683144893,14.5,28.4,98100,1e-7,2.00,3.00,4.00,,
2023-05-03 16:19:57,1683145197,14.3,28.8,98100,1.00,3.00,5.00,6.00,,
2023-05-03 16:24:41,1683145481,14.1,29.1,98100,1.00,4.00,6.00,7.00,0.0162,0
2023-05-03 16:29:46,1683145786,13.9,29.7,98100,1.00,3.00,5.00,6.00,0.0162,0
2023-05-03 16:34:56,1683146096,13.6,29.9,98100,1.00,6.00,10.0,12.0,0.0143,0
2023-05-03 16:39:40,1683146380,13.5,30.3,98100,1.00,4.00,6.00,7.00,0.0213,0
2023-05-03 16:42:22,1683146542,13.5,30.0,98100,1.00,1.00,1.00,1.00,0.0228,0
2023-05-03 16:54:54,1683147295,13.6,30.4,98100,1e-7,2.00,4.00,4.00,0.0311,0
2023-05-03 16:58:17,1683147498,13.5,30.3,98100,1.00,3.00,5.00,6.00,0.0311,0
2023-05-03 17:09:48,1683148189,13.4,30.8,98100,1e-7,2.00,4.00,4.00,0.0204,0
2023-05-03 17:14:53,1683148493,13.4,30.6,98100,1e-7,3.00,5.00,6.00,0.0119,0
2023-05-03 17:19:57,1683148798,13.4,30.8,98100,1.00,3.00,5.00,6.00,0.0127,0
2023-05-03 17:22:19,1683148940,13.4,30.6,98100,1e-7,2.00,4.00,4.00,0.0127,0
2023-05-03 17:39:42,1683149983,13.2,31.2,98169,2.00,3.00,5.00,6.00,0.0122,0
2023-05-03 17:43:26,1683150206,13.1,31.3,98200,1.00,3.00,4.00,5.00,0.0119,0
2023-05-03 17:56:50,1683151010,12.8,32.2,98200,1e-7,1e-7,1e-7,1e-7,0.0101,0
2023-05-03 18:14:42,1683152083,12.4,32.8,98200,2.00,3.00,5.00,6.00,0.0160,0
2023-05-03 18:19:47,1683152388,12.3,32.8,98200,1.00,6.00,10.0,12.0,0.0210,0
2023-05-03 18:24:52,1683152693,12.2,33.2,98200,1.00,5.00,8.00,9.00,0.0176,0
2023-05-03 18:29:57,1683152998,12.1,33.4,98200,2.00,7.00,11.0,14.0,0.0282,0
2023-05-03 18:34:42,1683153282,12.0,34.0,98200,1e-7,3.00,5.00,6.00,0.0612,0
2023-05-03 18:39:47,1683153588,11.9,34.2,98200,1e-7,3.00,5.00,6.00,0.0538,0
2023-05-03 18:44:52,1683153893,11.8,34.2,98207,1.00,3.00,5.00,6.00,0.0136,0
2023-05-03 18:49:58,1683154198,11.7,34.6,98280,1.00,3.00,4.00,5.00,0.0105,0
2023-05-03 18:54:43,1683154483,11.7,34.5,98300,2.00,8.00,14.0,17.0,0.0137,0
2023-05-03 18:59:48,1683154789,11.7,34.7,98300,1e-7,2.00,4.00,4.00,0.0247,0
2023-05-03 19:04:54,1683155094,11.6,34.9,98300,2.00,4.00,6.00,7.00,0.0247,0
2023-05-03 19:09:59,1683155400,11.6,35.1,98300,1.00,2.00,4.00,4.00,0.0218,0
2023-05-03 19:14:45,1683155685,11.6,35.2,98300,1e-7,3.00,5.00,6.00,0.0144,0
2023-05-03 19:19:50,1683155991,11.5,35.3,98300,1e-7,3.00,5.00,6.00,0.0144,0
2023-05-03 19:24:56,1683156296,11.5,35.6,98300,1.00,5.00,9.00,11.0,0.0263,0
2023-05-03 19:29:41,1683156581,11.4,35.7,98300,1e-7,2.00,4.00,4.00,0.0206,0
2023-05-03 19:34:46,1683156887,11.4,35.8,98300,1.00,4.00,7.00,9.00,0.0285,0
2023-05-03 19:39:52,1683157192,11.4,35.8,98300,2.00,6.00,9.00,11.0,0.0212,0
2023-05-03 19:44:57,1683157498,11.4,35.9,98300,1.00,5.00,9.00,10.0,0.0212,0
2023-05-03 19:49:43,1683157783,11.4,35.9,98300,2.00,5.00,8.00,10.0,0.0327,0
2023-05-03 19:54:48,1683158089,11.3,36.1,98300,1.00,3.00,5.00,6.00,0.0401,0
2023-05-03 19:59:54,1683158395,11.3,36.2,98300,1.00,3.00,5.00,6.00,0.0208,0
2023-05-03 20:04:39,1683158680,11.3,36.2,98300,2.00,4.00,5.00,6.00,0.0208,0
