2023-05-02 13:48:53,1683049733,21.3,29.6,97000,4.00,8.00,11.0,13.0,,
2023-05-02 14:22:18,1683051738,18.5,33.6,97000,1.00,2.00,2.00,2.00,,
2023-05-02 16:49:43,1683060584,22.7,27.2,97000,1e-7,2.00,4.00,4.00,,
2023-05-02 16:54:53,1683060894,22.0,27.8,97000,5.00,9.00,13.0,14.0,,
2023-05-02 16:59:44,1683061185,21.2,29.0,97000,1.00,4.00,7.00,9.00,,
2023-05-02 17:04:55,1683061496,20.7,30.0,97000,1.00,2.00,3.00,4.00,0.0256,0
2023-05-02 17:05:53,1683061554,20.3,30.2,97000,1e-7,2.00,3.00,4.00,0.0155,0
2023-05-02 17:23:31,1683062611,19.8,31.3,97000,1.00,4.00,8.00,9.00,,
2023-05-02 17:34:41,1683063282,18.9,33.0,97000,1e-7,4.00,6.00,8.00,,
2023-05-02 17:39:53,1683063593,19.2,32.1,97000,3.00,4.00,6.00,8.00,,
2023-05-02 17:40:51,1683063652,19.1,32.0,97000,1e-7,2.00,4.00,5.00,,
2023-05-02 17:54:49,1683064489,17.9,34.4,97000,1.00,2.00,4.00,5.00,0.0125,0
2023-05-02 17:59:41,1683064782,17.5,35.0,97080,1e-7,4.00,7.00,9.00,0.0125,0
2023-05-02 18:04:53,1683065094,17.1,35.7,97100,2.00,3.00,5.00,5.00,0.0114,0
2023-05-02 18:09:46,1683065386,16.8,36.4,97100,1.00,4.00,8.00,10.0,0.00985,0
2023-05-02 18:14:58,1683065698,16.5,37.2,97100,1e-7,2.00,4.00,5.00,0.0192,0
2023-05-02 18:19:50,1683065991,16.3,37.3,97100,2.00,3.00,4.00,5.00,0.0154,0
2023-05-02 18:24:43,1683066284,16.0,37.8,97100,2.00,6.00,9.00,11.0,0.0378,0
2023-05-02 18:29:55,1683066596,15.8,38.2,97100,1.00,2.00,3.00,4.00,0.0479,0
2023-05-02 18:34:48,1683066888,15.6,38.6,97100,1.00,2.00,4.00,5.00,0.0569,0
2023-05-02 18:39:40,1683067181,15.4,38.9,97100,1.00,2.00,4.00,5.00,0.0125,0
2023-05-02 18:44:53,1683067493,15.3,39.2,97100,1.00,3.00,4.00,5.00,0.0119,0
2023-05-02 18:49:46,1683067786,15.3,39.2,97100,1.00,2.00,4.00,5.00,0.0105,0
2023-05-02 18:54:58,1683068099,15.2,39.2,97100,1.00,4.00,7.00,9.00,0.0119,0
2023-05-02 18:59:51,1683068391,15.1,39.7,97100,1.00,3.00,5.00,7.00,0.0119,0
2023-05-02 19:04:44,1683068684,15.0,39.8,97100,4.00,6.00,8.00,10.0,0.0119,0
2023-05-02 19:09:56,1683068997,15.0,40.2,97100,2.00,5.00,8.00,9.00,0.0298,0
2023-05-02 19:14:49,1683069290,15.0,40.1,97100,2.00,5.00,9.00,11.0,0.0441,0
2023-05-02 19:19:42,1683069583,15.0,40.3,97107,1.00,7.00,11.0,14.0,0.0365,0
2023-05-02 19:24:55,1683069895,14.9,40.2,97156,1.00,5.00,9.00,10.0,0.0420,0
2023-05-02 19:29:48,1683070188,14.8,40.6,97167,1.00,2.00,4.00,4.00,0.0592,0
2023-05-02 19:34:41,1683070481,14.7,41.0,97200,2.00,5.00,7.00,8.00,0.0592,0
2023-05-02 19:39:53,1683070794,14.5,41.6,97200,2.00,5.00,8.00,10.0,0.0152,0
2023-05-02 19:44:47,1683071087,14.5,41.8,97200,2.00,10.0,17.0,21.0,0.0348,0
2023-05-02 19:49:59,1683071400,14.4,42.2,97200,2.00,5.00,9.00,10.0,0.0254,0
2023-05-02 19:54:52,1683071692,14.3,42.4,97200,2.00,4.00,6.00,7.00,0.0338,0
2023-05-02 19:59:45,1683071985,14.2,43.1,97200,2.00,5.00,6.00,7.00,0.0338,0
2023-05-02 20:04:57,1683072298,14.1,43.5,97200,3.00,6.00,8.00,9.00,0.0153,0
2023-05-02 20:09:50,1683072591,14.0,43.7,97200,4.00,6.00,8.00,10.0,0.0211,0
2023-05-02 20:14:43,1683072884,13.9,44.1,97200,3.00,7.00,12.0,15.0,0.0193,0
2023-05-02 20:19:56,1683073196,13.9,44.0,97200,2.00,5.00,7.00,9.00,0.0298,0
2023-05-02 20:24:49,1683073489,13.9,44.1,97200,2.00,4.00,7.00,8.00,0.0232,0
2023-05-02 20:29:42,1683073783,13.8,44.2,97200,1.00,2.00,4.00,5.00,0.0238,0
2023-05-02 20:34:55,1683074095,13.8,44.5,97200,1.00,2.00,4.00,5.00,0.0114,0
2023-05-02 20:39:48,1683074388,13.7,44.3,97207,3.00,5.00,7.00,8.00,0.0100,0
2023-05-02 20:44:41,1683074682,13.7,44.7,97273,1.00,4.00,7.00,8.00,0.0115,0
2023-05-02 20:49:54,1683074994,13.6,44.5,97300,1.00,3.00,4.00,5.00,0.0119,0
2023-05-02 20:54:47,1683075288,13.6,44.8,97300,2.00,4.00,7.00,8.00,0.0114,0
