"","FireName","TimeStep","id","time","temp","rh","isol","prec","ws","timemst","lat","long","tz_loc","utc","mon","day","hr","yr","minute","julian","percent_cured","date","timestamp","timezone","solrad","sunrise","sunset","sunlight_hours","mcffmc","ffmc","dmc","dc","isi","bui","fwi","dsr","mcgfmc","gfmc","gsi","gfwi","grass_fuel_load","FFMC_FBP92","fueltype","Accel","cc","ID","CFB","CFC","FD","HFI","RAZ","ROS","SFC","TFC","BE","SF","ISI","FFMC","FMC","D0","RSO","CSI","FROS","BROS","HROSt","FROSt","BROSt","FCFB","BCFB","FFI","BFI","FTFC","BTFC","TI","FTI","BTI","LB","LBt","WSV","DH","DB","DF","TROS","TROSt","TCFB","TFI","TTFC","TTI","mgROS","DT","mgHFI","A","deltaA","MW","MWfrp","MWconv","Bflux","zHfluxm","ReportedFinalArea","TimetoFirstWarning","TimetoFirstAlert","site","wd","visibility_km","weather"
"1","WR-01",1,"Kinsella Research",2024-04-03 12:00:00,5.8,67.8,0.2516,0,39.5,2024-04-03 11:00:00,53,-111.52,"America/Edmonton",-7,4,3,0.166666666666667,2024,0,93,92.7,2024-04-03,2024-04-03 12:00:00,-7,0.457732101503434,5.9581659789123,19.0361365924071,13.0779706134948,17.6697610104953,83.8066176656882,10.28694654,25.674,13.1120994606161,10.2861481282034,12.7871285337096,2.47489722250965,19.1696997080457,80.977225921011,30.0023162486738,27.5466454255861,0.35,83.8066176656882,"O-1a",1,92.7,"Kinsella Research",0,0,"S",3669.92603339224,180,34.9516765084975,0.35,0.35,1,2.3005813601324,13.1120994606161,83.8066176656882,0,0,0,0,2.55035202668174,0.0733044633112694,23.8846905744651,2.38913787234742,0.0500935748673238,0,0,267.786962801582,7.69696864768329,0.35,0.35,0,0,0,6.8666953827115,5.00908390979873,51.7758650384795,141.823803567887,0.297448329918575,14.1863516819702,0.23404468027124,0.303074993614248,0,24.5746914284802,0.35,0,27.0291137375439,270.858021391955,2.83805694244211,0.839122763726275,0.839122763726275,88.1078901912589,14.978341332514,45.8161028994546,1240.59434393224,226.765394495707,1,NA,NA,"WR",NA,NA,NA
"2","WR-07",1,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,0.166666666666667,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,4.23231455360565,1.69808696318597,2.17989144995762,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,1.88806761449149,4.9,25.1308655649821,12.9438769924291,10.0829923317301,0.40045992291069,0.426083889568975,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
"3","WR-07",2,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,0.333333333333333,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,5.57242096085529,1.94594851814335,2.87012523626922,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,2.16926247493424,4.9,75.4113671852338,38.8412988861279,26.334449471087,0.40045992291069,0.409785703157514,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
"4","WR-07",3,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,0.5,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,5.99674792427099,2.01156404130578,3.0886786324832,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,2.25829910711083,4.9,133.655168317085,68.8402893893713,44.8336221426223,0.40045992291069,0.403474607841122,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
"5","WR-07",4,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,0.666666666666667,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,6.13110544312736,2.03127512387314,3.15788067379722,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,2.28649137867961,4.9,194.420442879887,100.137987326527,64.4127576760237,0.40045992291069,0.401419373270503,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
"6","WR-07",5,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,0.833333333333333,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,6.17364797383982,2.03741545067835,3.17979258459332,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,2.29541808847061,4.9,255.98410864394,131.846903789926,84.4793840350606,0.40045992291069,0.400764173311136,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
"7","WR-07",6,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,1,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,6.18711850332583,2.03934976100016,3.18673070123872,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,2.29824461302001,4.9,317.800574418658,163.686027158983,104.750947494867,0.40045992291069,0.400556304065547,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
"8","WR-07",7,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,1.16666666666667,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,6.1913837682641,2.03996124338974,3.1889275640789,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,2.29913959462191,4.9,379.697085972052,195.566378821999,125.104075050444,0.40045992291069,0.400490445132946,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
"9","WR-07",8,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,1.33333333333333,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,6.1927343079747,2.04015476197645,3.18962317163138,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,2.29942297870499,4.9,441.618942962209,227.45978487882,145.488397314758,0.40045992291069,0.400469587809022,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
"10","WR-07",9,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,1.5,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,6.19316193850559,2.04021602713419,3.18984342655955,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,2.29951270852554,4.9,503.54882524958,259.357324436723,165.884308196644,0.40045992291069,0.400462983217001,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
"11","WR-07",10,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,1.66666666666667,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,6.19329734205537,2.04023542493918,3.18991316736845,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,2.29954112028604,4.9,565.481248641135,291.256172813054,186.28443168427,0.40045992291069,0.400460891920617,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
"12","WR-07",11,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,1.83333333333333,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,6.19334021579794,2.04024156689757,3.18993524987287,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,2.2995501164941,4.9,627.414476639709,323.155435609424,206.686061206262,0.40045992291069,0.400460229735307,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
"13","WR-07",12,"Kinsella Research",2024-04-11,-2,69.5,0,0,4.9,2024-04-10 23:00:00,53,-111.52,"America/Edmonton",-7,4,11,2,2024,0,101,91.85,2024-04-11,2024-04-11,-7,5.11651033169597e-17,5.64299324847695,19.2709679507927,13.6279747023157,14.5798138748779,86.5424261816492,14.9954693763475,52.8930000000007,3.3429014295876,17.5512431121795,5.01704962090121,0.47245730215064,21.1683345041013,80.331301918118,0,0,0.35,86.5424261816492,"O-1a",1,91.85,"Kinsella Research",0,0,"S",650.302808544132,180,6.19336008137269,0.35,0.35,1,1,3.3429014295876,86.5424261816492,0,0,0,0,2.04024441276144,3.18994548181475,6.19335379120128,2.04024351165741,3.18994224200573,0,0,214.225663339951,334.944275590549,0.35,0.35,0,0,0,2.29955428489259,2.29955296502436,4.9,689.347959406451,355.054829626416,227.088222127948,0.40045992291069,0.40046002006269,0,42.0482919056225,0.35,0,0,0,0,0,0,0,0,0,0,0,0.28,91,117,"WR",NA,NA,NA
